case_no,cluster_file,opinion_file,date,judges,citation_id,reporter_number,is_clean
1213431,TRUE,TRUE,11/10/1890,Per Curiam,1186202,137 U.S. 436,TRUE
92371,TRUE,TRUE,12/17/1888,Field After Stating the Case,76751,128 U.S. 605,TRUE
92373,TRUE,TRUE,12/17/1888,Gray After Stating the Case as Above Reported,76753,128 U.S. 667,TRUE
86752,TRUE,TRUE,5/27/1852,Catron,54804,54 U.S. 429,TRUE
86755,TRUE,TRUE,5/27/1852,Wayne,54808,54 U.S. 458,TRUE
86551,TRUE,TRUE,4/26/1850,Wayne,54483,50 U.S. 109,TRUE
86759,TRUE,TRUE,5/27/1852,Taney,54815,54 U.S. 488,TRUE
89875,TRUE,TRUE,1/27/1879,Clifford,63492,98 U.S. 343,TRUE
1490458,TRUE,TRUE,9/22/2006,,1463229,548 U.S. 941,TRUE
127679,TRUE,TRUE,2/26/2003,,112032,537 U.S. 1229,TRUE
88808,TRUE,TRUE,1/18/1874,Field,58750,85 U.S. 255,TRUE
100966,TRUE,TRUE,12/13/1926,McReynolds,85349,272 U.S. 655,TRUE
88807,TRUE,TRUE,1/18/1874,Clifford,58748,85 U.S. 237,TRUE
88806,TRUE,TRUE,3/18/1874,,58746,85 U.S. 233,TRUE
88801,TRUE,TRUE,1/18/1874,Bradley,58738,85 U.S. 141,TRUE
88800,TRUE,TRUE,3/18/1874,Miller After Stating the Case,58736,85 U.S. 129,TRUE
125640,TRUE,TRUE,12/2/2002,,109993,537 U.S. 1067,TRUE
100098,TRUE,TRUE,1/8/1923,Sutherland,84481,260 U.S. 565,TRUE
89177,TRUE,TRUE,1/31/1876,,59399,91 U.S. 303,TRUE
96376,TRUE,TRUE,1/2/1906,Harlan After Making the Foregoing Statement,80759,200 U.S. 38,TRUE
96377,TRUE,TRUE,1/2/1906,Brewer After Making the Foregoing Statement,80760,200 U.S. 48,TRUE
89172,TRUE,TRUE,1/17/1876,,59390,91 U.S. 270,TRUE
96379,TRUE,TRUE,1/2/1906,Brewer After Making the Foregoing Statement,80762,200 U.S. 71,TRUE
89178,TRUE,TRUE,2/14/1876,Hunt,59400,91 U.S. 308,TRUE
89179,TRUE,TRUE,2/14/1876,,59402,91 U.S. 317,TRUE
94201,TRUE,TRUE,5/6/1895,Fuller After Stating the Case,78582,158 U.S. 180,TRUE
94206,TRUE,TRUE,5/20/1895,White After Stating the Case,78587,158 U.S. 232,TRUE
94207,TRUE,TRUE,5/20/1895,White After Stating the Case,78588,158 U.S. 240,TRUE
94208,TRUE,TRUE,5/20/1895,Brewer After Stating the Case,78589,158 U.S. 253,TRUE
87584,TRUE,TRUE,1/25/1864,Field,56224,68 U.S. 337,TRUE
87587,TRUE,TRUE,3/28/1864,Swayne,56231,68 U.S. 359,TRUE
87586,TRUE,TRUE,2/23/1864,Field,56228,68 U.S. 352,TRUE
87580,TRUE,TRUE,4/18/1864,,56214,68 U.S. 317,TRUE
87588,TRUE,TRUE,12/28/1863,Field,56232,68 U.S. 371,TRUE
1383563,TRUE,TRUE,1/15/1968,Per Curiam,1356334,389 U.S. 571,TRUE
99203,TRUE,TRUE,6/3/1918,McReynolds,83586,247 U.S. 372,TRUE
99202,TRUE,TRUE,6/3/1918,McReynolds,83585,247 U.S. 367,TRUE
99204,TRUE,TRUE,6/10/1918,Brandeis,83587,247 U.S. 385,TRUE
99209,TRUE,TRUE,6/10/1918,Van Devanter,83592,247 U.S. 450,TRUE
99208,TRUE,TRUE,6/10/1918,Day After Making the Foregoing Statement,83591,247 U.S. 435,TRUE
95559,TRUE,TRUE,1/13/1902,Gray After Stating the Case as Above,79940,183 U.S. 553,TRUE
95555,TRUE,TRUE,1/6/1902,Shiras After Making the Above Statement,79936,183 U.S. 503,TRUE
95556,TRUE,TRUE,1/6/1902,Brewer,79937,183 U.S. 519,TRUE
95553,TRUE,TRUE,1/6/1902,Brewer After Stating the Case,79934,183 U.S. 471,TRUE
2519611,TRUE,TRUE,5/13/1963,Per Curiam,2492383,373 U.S. 241,TRUE
142123,TRUE,TRUE,2/22/2005,,126475,543 U.S. 1136,TRUE
90008,TRUE,TRUE,11/10/1879,Miller After Stating the Case,74388,100 U.S. 33,TRUE
90005,TRUE,TRUE,11/10/1879,Clifford,74385,100 U.S. 8,TRUE
90003,TRUE,TRUE,11/18/1879,Waite,74383,100 U.S. 6,TRUE
85673,TRUE,TRUE,2/12/1830,M'lean,53161,28 U.S. 270,TRUE
128144,TRUE,TRUE,3/24/2003,,112497,538 U.S. 920,TRUE
94785,TRUE,TRUE,1/3/1898,Brewer After Stating the Case,79166,168 U.S. 604,TRUE
94783,TRUE,TRUE,12/6/1897,Harlan,79164,168 U.S. 573,TRUE
94781,TRUE,TRUE,12/13/1897,Fuller After Stating the Case,79162,168 U.S. 513,TRUE
94780,TRUE,TRUE,12/13/1897,Fuller After Stating the Case,79161,168 U.S. 505,TRUE
94788,TRUE,TRUE,1/3/1898,Brewer After Stating the Case,79169,168 U.S. 627,TRUE
143778,TRUE,TRUE,4/18/2005,,128130,544 U.S. 970,TRUE
143779,TRUE,TRUE,4/18/2005,,128131,544 U.S. 971,TRUE
143776,TRUE,TRUE,4/18/2005,,128128,544 U.S. 970,TRUE
143774,TRUE,TRUE,4/18/2005,,128126,544 U.S. 970,TRUE
143775,TRUE,TRUE,4/18/2005,,128127,544 U.S. 970,TRUE
143772,TRUE,TRUE,4/18/2005,,128124,544 U.S. 970,TRUE
143773,TRUE,TRUE,4/18/2005,,128125,544 U.S. 970,TRUE
143770,TRUE,TRUE,4/18/2005,,128122,544 U.S. 970,TRUE
143771,TRUE,TRUE,4/18/2005,,128123,544 U.S. 970,TRUE
109255,TRUE,TRUE,5/19/1975,Per Curiam,93614,421 U.S. 477,TRUE
91669,TRUE,TRUE,4/26/1886,Blatchford After Stating the Case as Above Reported,76049,118 U.S. 73,TRUE
91668,TRUE,TRUE,4/19/1886,Harlan After Stating the Case as Above Reported,76048,118 U.S. 68,TRUE
106925,TRUE,TRUE,10/26/1964,Per Curiam,51412,379 U.S. 18,TRUE
91665,TRUE,TRUE,4/19/1886,Waite,76045,118 U.S. 54,TRUE
91661,TRUE,TRUE,4/19/1886,Waite,76041,118 U.S. 37,TRUE
106923,TRUE,TRUE,10/12/1964,,51408,379 U.S. 13,TRUE
94175,TRUE,TRUE,4/8/1895,The Chief Justice:,78556,157 U.S. 654,TRUE
89815,TRUE,TRUE,1/18/1879,Field After Stating the Case,63376,97 U.S. 444,TRUE
89814,TRUE,TRUE,12/18/1878,Waite,63374,97 U.S. 438,TRUE
89816,TRUE,TRUE,11/18/1878,Swayne,63378,97 U.S. 450,TRUE
89813,TRUE,TRUE,12/18/1878,Clifford,63372,97 U.S. 426,TRUE
94170,TRUE,TRUE,4/1/1895,Brewer After Stating the Case,78551,157 U.S. 370,TRUE
102588,TRUE,TRUE,2/3/1936,McReynolds,86971,297 U.S. 124,TRUE
87754,TRUE,TRUE,1/22/1867,,56609,71 U.S. 2,TRUE
97845,TRUE,TRUE,4/7/1913,Lamar After Making the Foregoing Statement,82228,228 U.S. 211,TRUE
97847,TRUE,TRUE,4/7/1913,Pitney,82230,228 U.S. 243,TRUE
92957,TRUE,TRUE,2/2/1891,Brown,77337,138 U.S. 361,TRUE
2540503,TRUE,TRUE,6/7/1943,Jackson,2513275,319 U.S. 551,TRUE
97843,TRUE,TRUE,4/7/1913,Hughes,82226,228 U.S. 194,TRUE
118644,TRUE,TRUE,3/7/2002,,102997,535 U.S. 922,TRUE
90664,TRUE,TRUE,11/18/1882,Harlan,75044,106 U.S. 183,TRUE
87756,TRUE,TRUE,1/14/1867,,56613,71 U.S. 158,TRUE
87757,TRUE,TRUE,12/26/1866,,56615,71 U.S. 163,TRUE
92318,TRUE,TRUE,11/5/1888,,76698,128 U.S. 170,TRUE
92319,TRUE,TRUE,10/29/1888,Gray After Stating the Case as Above Reported,76699,128 U.S. 171,TRUE
92316,TRUE,TRUE,11/5/1888,,76696,128 U.S. 135,TRUE
92317,TRUE,TRUE,11/5/1888,Blatchford After Stating the Case as Above Reported,76697,128 U.S. 158,TRUE
92314,TRUE,TRUE,10/29/1888,Bradley,76694,128 U.S. 129,TRUE
92312,TRUE,TRUE,10/29/1888,Field,76692,128 U.S. 96,TRUE
92311,TRUE,TRUE,10/22/1888,Harlan After Stating the Case as Above Reported,76691,128 U.S. 91,TRUE
104862,TRUE,TRUE,5/21/1951,Jackson,89245,340 U.S. 534,TRUE
91636,TRUE,TRUE,3/29/1886,Blatchford,76016,117 U.S. 536,TRUE
87752,TRUE,TRUE,2/13/1866,Miller,56605,70 U.S. 774,TRUE
105383,TRUE,TRUE,4/23/1956,Douglas,89766,351 U.S. 40,TRUE
91637,TRUE,TRUE,4/5/1886,Woods,76017,117 U.S. 554,TRUE
93022,TRUE,TRUE,3/30/1891,Fuller,77402,139 U.S. 378,TRUE
91631,TRUE,TRUE,4/5/1886,Bradley,76011,117 U.S. 504,TRUE
106971,TRUE,TRUE,1/25/1965,Per Curiam,91330,379 U.S. 642,TRUE
93160,TRUE,TRUE,11/2/1891,Harlan After Stating the Case,77540,141 U.S. 415,TRUE
96017,TRUE,TRUE,2/23/1904,Brewer,80400,193 U.S. 10,TRUE
106212,TRUE,TRUE,4/17/1961,Per Curiam,90595,365 U.S. 762,TRUE
105524,TRUE,TRUE,3/20/1957,,89907,353 U.S. 963,TRUE
116738,TRUE,TRUE,2/22/1994,,101097,510 U.S. 1109,TRUE
93165,TRUE,TRUE,11/9/1891,Brown After Stating the Case,77545,141 U.S. 459,TRUE
87295,TRUE,TRUE,12/27/1859,,55690,63 U.S. 330,TRUE
101420,TRUE,TRUE,4/22/1929,Holmes,85803,279 U.S. 337,TRUE
101421,TRUE,TRUE,4/22/1929,Butler,85804,279 U.S. 340,TRUE
101423,TRUE,TRUE,5/13/1929,Taft,85806,279 U.S. 363,TRUE
107673,TRUE,TRUE,3/25/1968,,92032,390 U.S. 993,TRUE
1087662,TRUE,TRUE,2/23/1904,Brewer After Making the Foregoing Statement,1060433,192 U.S. 440,TRUE
1087660,TRUE,TRUE,2/23/1904,Brewer After Making the Foregoing Statement,1060431,192 U.S. 418,TRUE
93040,TRUE,TRUE,4/6/1891,Gray,77420,139 U.S. 551,TRUE
1882103,TRUE,TRUE,10/23/1961,Per Curiam,1854874,368 U.S. 15,TRUE
142759,TRUE,TRUE,2/28/2005,,127111,543 U.S. 1186,TRUE
142758,TRUE,TRUE,2/28/2005,,127110,543 U.S. 1186,TRUE
89942,TRUE,TRUE,3/10/1879,Waite,74322,99 U.S. 256,TRUE
89940,TRUE,TRUE,3/24/1879,Miller,74320,99 U.S. 229,TRUE
89947,TRUE,TRUE,3/17/1879,Harlan,74327,99 U.S. 286,TRUE
100544,TRUE,TRUE,1/5/1925,Butler,84927,266 U.S. 521,TRUE
100545,TRUE,TRUE,1/5/1925,Sanford,84928,266 U.S. 531,TRUE
100546,TRUE,TRUE,1/5/1925,Sanford,84929,266 U.S. 537,TRUE
100547,TRUE,TRUE,1/12/1925,,84930,266 U.S. 541,TRUE
100541,TRUE,TRUE,1/5/1925,Sutherland,84924,266 U.S. 507,TRUE
100542,TRUE,TRUE,1/5/1925,Sutherland,84925,266 U.S. 511,TRUE
108210,TRUE,TRUE,12/7/1970,Per Curiam,92569,400 U.S. 8,TRUE
87124,TRUE,TRUE,1/11/1858,,55370,61 U.S. 34,TRUE
86349,TRUE,TRUE,12/18/1845,,54168,45 U.S. 1,TRUE
91046,TRUE,TRUE,2/1/1884,Waite,75426,110 U.S. 398,TRUE
86340,TRUE,TRUE,2/18/1845,Story,54154,44 U.S. 674,TRUE
86341,TRUE,TRUE,3/18/1845,McLean,54156,44 U.S. 691,TRUE
86343,TRUE,TRUE,2/11/1845,Catron,54159,44 U.S. 707,TRUE
86344,TRUE,TRUE,3/18/1845,,54161,44 U.S. 717,TRUE
86346,TRUE,TRUE,2/26/1845,McKinley,54164,44 U.S. 750,TRUE
91042,TRUE,TRUE,2/4/1884,,75422,110 U.S. 384,TRUE
91506,TRUE,TRUE,12/21/1885,Blatchford,75886,116 U.S. 108,TRUE
91504,TRUE,TRUE,12/14/1885,Woods,75884,116 U.S. 98,TRUE
91505,TRUE,TRUE,12/14/1885,Woods,75885,116 U.S. 104,TRUE
91502,TRUE,TRUE,12/14/1885,Blatchford,75882,116 U.S. 55,TRUE
91500,TRUE,TRUE,12/21/1885,Field,75880,116 U.S. 48,TRUE
91501,TRUE,TRUE,12/7/1885,Waite,75881,116 U.S. 54,TRUE
99711,TRUE,TRUE,2/28/1921,White,84094,255 U.S. 72,TRUE
99716,TRUE,TRUE,2/28/1921,White,84099,255 U.S. 102,TRUE
101634,TRUE,TRUE,1/5/1931,Van Devanter,86017,282 U.S. 241,TRUE
101631,TRUE,TRUE,1/5/1931,,86014,282 U.S. 194,TRUE
99718,TRUE,TRUE,2/28/1921,White,84101,255 U.S. 106,TRUE
85021,TRUE,TRUE,3/18/1813,,52178,11 U.S. 408,TRUE
85022,TRUE,TRUE,3/18/1813,,52179,11 U.S. 415,TRUE
121380,TRUE,TRUE,6/17/2002,,105733,536 U.S. 920,TRUE
121386,TRUE,TRUE,6/17/2002,,105739,536 U.S. 921,TRUE
121384,TRUE,TRUE,6/17/2002,,105737,536 U.S. 920,TRUE
121389,TRUE,TRUE,6/17/2002,,105742,536 U.S. 921,TRUE
121388,TRUE,TRUE,6/17/2002,,105741,536 U.S. 921,TRUE
85025,TRUE,TRUE,3/18/1813,,52184,11 U.S. 434,TRUE
100521,TRUE,TRUE,12/8/1924,Holmes,84904,266 U.S. 355,TRUE
89207,TRUE,TRUE,2/14/1876,Hunt,59449,91 U.S. 510,TRUE
85028,TRUE,TRUE,3/11/1813,,52189,11 U.S. 471,TRUE
85702,TRUE,TRUE,3/22/1830,Marshall,53204,29 U.S. 287,TRUE
101433,TRUE,TRUE,5/13/1929,Stone,85816,279 U.S. 421,TRUE
115271,TRUE,TRUE,11/29/1993,,99630,510 U.S. 987,TRUE
93042,TRUE,TRUE,4/6/1891,Lamar,77422,139 U.S. 569,TRUE
122221,TRUE,TRUE,9/13/2002,,106574,536 U.S. 987,TRUE
94818,TRUE,TRUE,2/21/1898,Peckham,79199,169 U.S. 255,TRUE
94817,TRUE,TRUE,2/21/1898,Peckham After Stating the Facts,79198,169 U.S. 249,TRUE
94816,TRUE,TRUE,2/21/1898,Brewer After Stating the Case,79197,169 U.S. 243,TRUE
87633,TRUE,TRUE,2/20/1865,Swayne,56336,69 U.S. 110,TRUE
87632,TRUE,TRUE,3/10/1865,,56334,69 U.S. 106,TRUE
87630,TRUE,TRUE,3/10/1865,Nelson,56330,69 U.S. 96,TRUE
87634,TRUE,TRUE,1/18/1865,Clifford,56338,69 U.S. 123,TRUE
87638,TRUE,TRUE,2/18/1865,Field,56349,69 U.S. 177,TRUE
2468288,TRUE,TRUE,1/22/1968,Per Curiam,2441060,390 U.S. 36,TRUE
101434,TRUE,TRUE,5/20/1929,Holmes,85817,279 U.S. 435,TRUE
97200,TRUE,TRUE,3/7/1910,Holmes,81583,216 U.S. 538,TRUE
99121,TRUE,TRUE,3/4/1918,Clarke,83504,246 U.S. 283,TRUE
85226,TRUE,TRUE,2/19/1818,,52484,16 U.S. 96,TRUE
88618,TRUE,TRUE,1/18/1873,,58454,82 U.S. 390,TRUE
88619,TRUE,TRUE,12/16/1872,,58455,82 U.S. 393,TRUE
88614,TRUE,TRUE,12/16/1872,,58449,82 U.S. 380,TRUE
88615,TRUE,TRUE,1/20/1873,,58451,82 U.S. 382,TRUE
88610,TRUE,TRUE,1/18/1873,Bradley,58444,82 U.S. 337,TRUE
88611,TRUE,TRUE,3/18/1873,Hunt,58445,82 U.S. 355,TRUE
88612,TRUE,TRUE,3/18/1873,Hunt,58447,82 U.S. 373,TRUE
88613,TRUE,TRUE,1/18/1873,Miller,58448,82 U.S. 377,TRUE
94838,TRUE,TRUE,3/21/1898,Shiras,79219,169 U.S. 600,TRUE
88179,TRUE,TRUE,4/11/1870,Strong,57567,76 U.S. 461,TRUE
96024,TRUE,TRUE,2/23/1904,Day After Making the Foregoing Statement,80407,193 U.S. 79,TRUE
84844,TRUE,TRUE,2/23/1807,,51909,8 U.S. 141,TRUE
97777,TRUE,TRUE,2/24/1913,,82160,227 U.S. 265,TRUE
96505,TRUE,TRUE,11/5/1906,Holmes,80888,203 U.S. 106,TRUE
96502,TRUE,TRUE,10/29/1906,Holmes,80885,203 U.S. 64,TRUE
96501,TRUE,TRUE,10/22/1906,Holmes,80884,203 U.S. 56,TRUE
96509,TRUE,TRUE,11/12/1906,Brewer,80892,203 U.S. 127,TRUE
96508,TRUE,TRUE,11/12/1906,,80891,203 U.S. 120,TRUE
97676,TRUE,TRUE,6/10/1912,Hughes,82059,225 U.S. 540,TRUE
97674,TRUE,TRUE,6/7/1912,Hughes,82057,225 U.S. 489,TRUE
88172,TRUE,TRUE,4/18/1870,Field After Stating the Case,57558,76 U.S. 394,TRUE
97670,TRUE,TRUE,6/7/1912,Holmes,82053,225 U.S. 436,TRUE
97671,TRUE,TRUE,6/7/1912,Day,82054,225 U.S. 445,TRUE
84849,TRUE,TRUE,2/28/1807,,51917,8 U.S. 172,TRUE
97678,TRUE,TRUE,6/7/1912,Van Devanter,82061,225 U.S. 561,TRUE
97772,TRUE,TRUE,2/3/1913,Holmes,82155,227 U.S. 202,TRUE
91449,TRUE,TRUE,11/9/1885,,75829,115 U.S. 291,TRUE
90905,TRUE,TRUE,10/29/1883,Bradley,75285,109 U.S. 104,TRUE
90904,TRUE,TRUE,10/29/1883,Harlan,75284,109 U.S. 103,TRUE
90901,TRUE,TRUE,10/29/1883,Gray,75281,109 U.S. 84,TRUE
102411,TRUE,TRUE,4/1/1935,McReynolds,86794,294 U.S. 623,TRUE
90903,TRUE,TRUE,10/29/1883,Woods,75283,109 U.S. 99,TRUE
90902,TRUE,TRUE,10/29/1883,Matthews,75282,109 U.S. 90,TRUE
100764,TRUE,TRUE,1/11/1926,Stone,85147,269 U.S. 443,TRUE
86656,TRUE,TRUE,3/10/1851,Woodbury,54652,52 U.S. 480,TRUE
86657,TRUE,TRUE,3/18/1851,Grier,54653,52 U.S. 493,TRUE
86655,TRUE,TRUE,3/11/1851,Daniel,54651,52 U.S. 461,TRUE
100769,TRUE,TRUE,1/11/1926,Butler,85152,269 U.S. 503,TRUE
133028,TRUE,TRUE,10/14/2003,,117381,540 U.S. 944,TRUE
2394570,TRUE,TRUE,5/19/1958,Per Curiam,2367343,356 U.S. 583,TRUE
100987,TRUE,TRUE,1/3/1927,Sanford,85370,273 U.S. 83,TRUE
92537,TRUE,TRUE,5/13/1889,Field,76917,131 U.S. 221,TRUE
92535,TRUE,TRUE,5/13/1889,Bradley After Stating the Case as Above Reported,76915,131 U.S. 191,TRUE
92533,TRUE,TRUE,5/13/1889,Blatchford After Stating the Case,76913,131 U.S. 162,TRUE
99410,TRUE,TRUE,6/2/1919,White,83793,250 U.S. 191,TRUE
99411,TRUE,TRUE,6/2/1919,White,83794,250 U.S. 195,TRUE
99413,TRUE,TRUE,6/2/1919,McKenna,83796,250 U.S. 208,TRUE
95966,TRUE,TRUE,12/21/1903,McKenna After Stating the Case as Above,80349,191 U.S. 532,TRUE
99416,TRUE,TRUE,6/2/1919,Day,83799,250 U.S. 229,TRUE
99418,TRUE,TRUE,6/2/1919,Van Devanter,83801,250 U.S. 241,TRUE
99419,TRUE,TRUE,6/2/1919,Pitney,83802,250 U.S. 246,TRUE
92531,TRUE,TRUE,5/13/1889,Blatchford,76911,131 U.S. 151,TRUE
143127,TRUE,TRUE,3/21/2005,,127479,544 U.S. 917,TRUE
89491,TRUE,TRUE,3/26/1877,Waite,59950,94 U.S. 455,TRUE
89490,TRUE,TRUE,3/19/1877,,59948,94 U.S. 441,TRUE
95744,TRUE,TRUE,1/5/1903,Fuller After Making the Foregoing Statement,80127,187 U.S. 429,TRUE
95745,TRUE,TRUE,1/5/1903,,80128,187 U.S. 436,TRUE
95746,TRUE,TRUE,1/5/1903,,80129,187 U.S. 437,TRUE
95740,TRUE,TRUE,12/22/1902,Brewer After Making the Foregoing Statement,80123,187 U.S. 371,TRUE
95741,TRUE,TRUE,1/5/1903,Fuller After Making the Foregoing Statement,80124,187 U.S. 401,TRUE
95742,TRUE,TRUE,1/5/1903,Fuller After Making the Foregoing Statement,80125,187 U.S. 419,TRUE
2395148,TRUE,TRUE,5/19/1958,Per Curiam,2367920,356 U.S. 583,TRUE
143126,TRUE,TRUE,3/21/2005,,127478,544 U.S. 917,TRUE
89497,TRUE,TRUE,3/19/1877,,59963,94 U.S. 493,TRUE
109504,TRUE,TRUE,6/24/1976,Rehnquist,93863,427 U.S. 38,TRUE
89971,TRUE,TRUE,5/18/1879,Swayne,74351,99 U.S. 493,TRUE
112453,TRUE,TRUE,6/11/1990,Brennan,96812,496 U.S. 310,TRUE
115100,TRUE,TRUE,11/12/1993,,99459,510 U.S. 973,TRUE
92439,TRUE,TRUE,3/5/1889,Field After Stating the Case,76819,129 U.S. 643,TRUE
92438,TRUE,TRUE,3/5/1889,Gray,76818,129 U.S. 642,TRUE
92436,TRUE,TRUE,3/5/1889,Miller,76816,129 U.S. 590,TRUE
92433,TRUE,TRUE,3/5/1889,Blatchford,76813,129 U.S. 541,TRUE
92432,TRUE,TRUE,3/5/1889,Blatchford,76812,129 U.S. 530,TRUE
92431,TRUE,TRUE,3/5/1889,Field After Stating the Case,76811,129 U.S. 512,TRUE
131069,TRUE,TRUE,8/25/2003,,115422,539 U.S. 981,TRUE
131068,TRUE,TRUE,8/25/2003,,115421,539 U.S. 981,TRUE
111370,TRUE,TRUE,3/18/1985,Rehnquist,95729,470 U.S. 480,TRUE
94595,TRUE,TRUE,2/1/1897,Harlan,78976,165 U.S. 184,TRUE
94593,TRUE,TRUE,1/25/1897,Gray After Stating the Case,78974,165 U.S. 174,TRUE
94598,TRUE,TRUE,2/1/1897,Fuller,78979,165 U.S. 255,TRUE
92293,TRUE,TRUE,5/14/1888,Harlan After Stating the Case,76673,127 U.S. 661,TRUE
92292,TRUE,TRUE,5/14/1888,Harlan After Stating the Case,76672,127 U.S. 649,TRUE
92291,TRUE,TRUE,5/14/1888,Bradley,76671,127 U.S. 640,TRUE
92296,TRUE,TRUE,5/14/1888,,76676,127 U.S. 699,TRUE
92295,TRUE,TRUE,4/9/1888,Harlan,76675,127 U.S. 678,TRUE
93745,TRUE,TRUE,1/3/1894,Gray After Stating the Case,78125,151 U.S. 68,TRUE
93742,TRUE,TRUE,1/3/1894,Brewer After Stating the Case,78122,151 U.S. 1,TRUE
93743,TRUE,TRUE,1/3/1894,Brown After Stating the Case,78123,151 U.S. 50,TRUE
100839,TRUE,TRUE,4/12/1926,Butler,85222,271 U.S. 1,TRUE
107829,TRUE,TRUE,1/27/1969,,92188,393 U.S. 408,TRUE
107820,TRUE,TRUE,1/15/1969,,92179,393 U.S. 333,TRUE
100837,TRUE,TRUE,4/12/1926,Sutherland,85220,270 U.S. 611,TRUE
1997430,TRUE,TRUE,5/13/1912,Pitney After Stating the Case as Above,1970201,225 U.S. 32,TRUE
98739,TRUE,TRUE,5/22/1916,Holmes,83122,241 U.S. 252,TRUE
98736,TRUE,TRUE,5/22/1916,McKenna,83119,241 U.S. 237,TRUE
98737,TRUE,TRUE,5/22/1916,McKenna,83120,241 U.S. 241,TRUE
98734,TRUE,TRUE,5/22/1916,White,83117,241 U.S. 223,TRUE
98735,TRUE,TRUE,5/22/1916,McKenna,83118,241 U.S. 229,TRUE
98733,TRUE,TRUE,5/22/1916,White,83116,241 U.S. 211,TRUE
98730,TRUE,TRUE,5/8/1916,Hughes,83113,241 U.S. 190,TRUE
98731,TRUE,TRUE,5/8/1916,McReynolds,83114,241 U.S. 199,TRUE
143129,TRUE,TRUE,3/21/2005,,127481,544 U.S. 917,TRUE
143128,TRUE,TRUE,3/21/2005,,127480,544 U.S. 917,TRUE
1286993,TRUE,TRUE,5/31/1910,,1259764,217 U.S. 597,TRUE
114951,TRUE,TRUE,11/8/1993,,99310,510 U.S. 962,TRUE
92574,TRUE,TRUE,11/4/1889,Harlan,76954,132 U.S. 107,TRUE
141679,TRUE,TRUE,1/24/2005,,126031,543 U.S. 1103,TRUE
141678,TRUE,TRUE,1/24/2005,,126030,543 U.S. 1103,TRUE
141675,TRUE,TRUE,1/24/2005,,126027,543 U.S. 1103,TRUE
141674,TRUE,TRUE,1/24/2005,,126026,543 U.S. 1103,TRUE
141677,TRUE,TRUE,1/24/2005,,126029,543 U.S. 1103,TRUE
141676,TRUE,TRUE,1/24/2005,,126028,543 U.S. 1103,TRUE
141671,TRUE,TRUE,1/24/2005,,126023,543 U.S. 1103,TRUE
141670,TRUE,TRUE,1/24/2005,,126022,543 U.S. 1102,TRUE
141673,TRUE,TRUE,1/24/2005,,126025,543 U.S. 1103,TRUE
141672,TRUE,TRUE,1/24/2005,,126024,543 U.S. 1103,TRUE
101878,TRUE,TRUE,3/14/1932,Butler,86261,285 U.S. 195,TRUE
92865,TRUE,TRUE,11/17/1890,Fuller,77245,137 U.S. 141,TRUE
86522,TRUE,TRUE,2/12/1850,Taney,54434,49 U.S. 234,TRUE
86523,TRUE,TRUE,1/28/1850,Woodbury,54436,49 U.S. 235,TRUE
86524,TRUE,TRUE,2/22/1850,Taney,54437,49 U.S. 251,TRUE
106065,TRUE,TRUE,6/13/1960,Warren,90448,363 U.S. 194,TRUE
106061,TRUE,TRUE,6/6/1960,,90444,363 U.S. 144,TRUE
102996,TRUE,TRUE,3/28/1938,Stone,87379,303 U.S. 501,TRUE
89435,TRUE,TRUE,1/22/1877,Hunt,59843,94 U.S. 70,TRUE
90619,TRUE,TRUE,4/17/1882,Waite,74999,105 U.S. 622,TRUE
1087803,TRUE,TRUE,3/20/1961,Per Curiam,1060574,365 U.S. 566,TRUE
1087801,TRUE,TRUE,3/20/1961,Per Curiam,1060572,365 U.S. 567,TRUE
1087800,TRUE,TRUE,2/20/1961,Per Curiam,1060571,365 U.S. 299,TRUE
1087804,TRUE,TRUE,2/20/1961,Per Curiam,1060575,365 U.S. 298,TRUE
142722,TRUE,TRUE,2/28/2005,,127074,543 U.S. 1182,TRUE
91605,TRUE,TRUE,3/1/1886,Matthews,75985,117 U.S. 282,TRUE
88850,TRUE,TRUE,1/18/1874,,58841,85 U.S. 670,TRUE
112717,TRUE,TRUE,3/31/1992,Stevens,97076,503 U.S. 442,TRUE
89727,TRUE,TRUE,2/11/1878,Clifford,60523,96 U.S. 461,TRUE
89726,TRUE,TRUE,4/18/1878,Harlan,60520,96 U.S. 450,TRUE
89724,TRUE,TRUE,2/25/1878,,60515,96 U.S. 430,TRUE
89723,TRUE,TRUE,4/29/1878,Miller,60512,96 U.S. 424,TRUE
89722,TRUE,TRUE,5/18/1878,Swayne,60509,96 U.S. 421,TRUE
85879,TRUE,TRUE,3/11/1834,Marshall,53506,33 U.S. 288,TRUE
85878,TRUE,TRUE,3/12/1834,Story,53505,33 U.S. 281,TRUE
85872,TRUE,TRUE,3/12/1834,M'lean,53497,33 U.S. 244,TRUE
103119,TRUE,TRUE,1/3/1939,Stone,87502,305 U.S. 410,TRUE
85876,TRUE,TRUE,3/18/1834,Thompson,53502,33 U.S. 271,TRUE
90205,TRUE,TRUE,5/10/1880,Harlan After Stating the Facts,74585,102 U.S. 14,TRUE
137220,TRUE,TRUE,6/21/2004,,121573,542 U.S. 918,TRUE
88856,TRUE,TRUE,3/18/1874,,58854,86 U.S. 32,TRUE
89239,TRUE,TRUE,2/14/1876,,59503,92 U.S. 41,TRUE
87733,TRUE,TRUE,3/26/1866,,56562,70 U.S. 559,TRUE
87730,TRUE,TRUE,1/29/1866,Field,56554,70 U.S. 478,TRUE
